finess;rs_finess;finess_geo;rs_finess_geo;region;participation;Depot;nb_rep_score_all_rea_ajust;score_all_rea_ajust;classement;evolution;nb_rep_score_accueil_rea_ajust;score_accueil_rea_ajust;nb_rep_score_PECinf_rea_ajust;score_PECinf_rea_ajust;nb_rep_score_PECmed_rea_ajust;score_PECmed_rea_ajust;nb_rep_score_chambre_rea_ajust;score_chambre_rea_ajust;nb_rep_score_repas_rea_ajust;score_repas_rea_ajust;nb_rep_score_sortie_rea_ajust;score_sortie_rea_ajust;taux_reco_brut;nb_reco_brut
850000019;CTRE HOSPITALIER DEPARTEMENT LA ROCHE SUR YON LUCON MONTAIGU;850000209;CENTRE HOSPITALIER -SITE DE LUCON;Pays de la Loire;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
850000019;CTRE HOSPITALIER DEPARTEMENT LA ROCHE SUR YON LUCON MONTAIGU;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;Pays de la Loire;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
850000084;CENTRE HOSPITALIER COTE DE LUMIERE AUX SABLES D'OLONNE;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;Pays de la Loire;1- Obligatoire;1- Oui;221;74,43;B;3-Amélioration;221;77.52;221;82.77;221;78.9;221;75.52;221;56.82;221;62.31;56,6;221
850025867;GROUPE PUBLIC HOSPITALIER ET MEDICO SOCIAL DES COLLINES VEND;850000647;HOPITAL DES COLLINES VENDEENNES;Pays de la Loire;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
850000035;CENTRE HOSPITALIER DE FONTENAY LE COMTE;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;Pays de la Loire;1- Obligatoire;1- Oui;121;73;C;3-Amélioration;121;75.3;121;81.24;121;79.26;121;73.2;121;67.28;121;56.26;55;120
860013382;GROUPE HOSPITALIER NORD-VIENNE;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;Nouvelle Aquitaine;1- Obligatoire;1- Oui;385;75;B;2-Stable;385;75.95;385;82.05;385;81.94;385;73.85;385;57.96;385;65.91;62,9;385
860013382;GROUPE HOSPITALIER NORD-VIENNE;860000033;GH NORD-VIENNE - SITE DE LOUDUN;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
860014208;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;860000058;CHU - SITE DE MONTMORILLON;Nouvelle Aquitaine;1- Obligatoire;1- Oui;36;72,63;C;4-Non calculable;36;74.69;36;81.99;36;79.57;36;76.11;36;61.66;36;53.19;66,7;36
860014208;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;860000223;CHU LA MILETRIE;Nouvelle Aquitaine;1- Obligatoire;1- Oui;1472;72,5;C;2-Stable;1472;72.87;1472;80.39;1472;77.89;1472;71.74;1472;60.14;1472;61.78;53,8;1468
860010321;POLYCLINIQUE DE POITIERS;860010321;POLYCLINIQUE DE POITIERS;Nouvelle Aquitaine;1- Obligatoire;1- Oui;285;74,32;B;3-Amélioration;285;77.45;285;81.15;285;80.41;285;70.22;285;58.3;285;64.66;61,4;285
860780311;CLINIQUE DE CHATELLERAULT;860780311;CLINIQUE DE CHATELLERAULT;Nouvelle Aquitaine;1- Obligatoire;1- Oui;35;79,98;A;4-Non calculable;35;79.28;35;83.92;35;87.15;35;76;35;71.18;35;77.39;74,3;35
860780568;CLINIQUE DU FIEF DE GRIMOIRE;860780568;CLINIQUE DU FIEF DE GRIMOIRE;Nouvelle Aquitaine;1- Obligatoire;1- Oui;185;74,46;B;3-Amélioration;185;74.51;185;83.76;185;81.2;185;75.19;185;62.38;185;59.35;61,6;185
870000015;CENTRE HOSPITALIER UNIVERSITAIRE DE LIMOGES;870000064;C H U  DUPUYTREN  LIMOGES;Nouvelle Aquitaine;1- Obligatoire;1- Oui;191;73,58;C;2-Stable;191;71.8;191;83.9;191;79.99;191;69.72;191;60.45;191;64.28;50,5;190
870000023;CENTRE HOSPITALIER DE ST-JUNIEN;870000098;CENTRE HOSPITALIER SAINT JUNIEN;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
870000031;CENTRE HOSPITALIER  JACQUES BOUTARD  ST-YRIEIX-LA-PERCHE;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
870000288;CLINIQUE FRANCOIS CHENIEUX;870000288;CLINIQUE FRANCOIS CHENIEUX;Nouvelle Aquitaine;1- Obligatoire;1- Oui;347;75,44;B;2-Stable;347;76.32;347;81.29;347;80.67;347;78.82;347;58.71;347;65.15;59,4;345
870000411;CLINIQUE DES EMAILLEURS-COLOMBIER LIMOGES;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;Nouvelle Aquitaine;1- Obligatoire;1- Oui;356;76,84;B;2-Stable;356;78.94;356;83.06;356;80.98;356;77.26;356;63.31;356;66.76;69,3;355
870000015;CENTRE HOSPITALIER UNIVERSITAIRE DE LIMOGES;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
880007059;CENTRE HOSPITALIER INTERCOMMUNAL EMILE DURKHEIM EPINAL;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;Grand Est;1- Obligatoire;1- Oui;96;73,18;C;3-Amélioration;96;72.74;96;81.49;96;80.89;96;63.74;96;57.05;96;69.39;36,5;96
880780077;CENTRE HOSPITALIER SAINT CHARLES DE SAINT DIE;880000047;CENTRE HOSPITALIER DE SAINT-DIE;Grand Est;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
880007299;CENTRE HOSPITALIER INTERCOMMUNAL DE L'OUEST VOSGIEN;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;Grand Est;1- Obligatoire;1- Oui;107;74,77;B;3-Amélioration;107;75.39;107;80.1;107;77.57;107;76.56;107;67.41;107;65.11;56,1;107
880780093;CENTRE HOSPITALIER DE REMIREMONT;880000062;CENTRE HOSPITALIER DE REMIREMONT;Grand Est;1- Obligatoire;1- Oui;209;75,8;B;3-Amélioration;209;76.6;209;82.25;209;81.44;209;75.38;209;69.33;209;64.57;71,2;208
880007299;CENTRE HOSPITALIER INTERCOMMUNAL DE L'OUEST VOSGIEN;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;Grand Est;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
880788591;POLYCLINIQUE LA LIGNE BLEUE;880788591;POLYCLINIQUE LA LIGNE BLEUE;Grand Est;1- Obligatoire;1- Oui;539;74,8;B;3-Amélioration;539;76.12;539;81.13;539;79.28;539;75.03;539;57.38;539;67.07;59;539
890000169;CLINIQUE PAUL PICQUET A SENS;890000169;CLINIQUE PAUL PICQUET SENS;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;331;75,89;B;2-Stable;331;76.76;331;80.28;331;80.51;331;79.46;331;70.48;331;63.06;65,9;331
890002389;POLYCLINIQUE SAINTE MARGUERITE A AUXERRE;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;210;71,69;C;2-Stable;210;73.36;210;78.11;210;78.06;210;66.42;210;59.32;210;63.13;53,1;209
890000037;CH AUXERRE;890975527;CH AUXERRE;Bourgogne-Franche-Comté;1- Obligatoire;2- Non;;;NR;;;;;;;;;;;;;;;
890000409;CH AVALLON;890975535;CH AVALLON;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;61;71,8;C;3-Amélioration;61;75.68;61;79.53;61;73.57;61;71.36;61;70.48;61;57.78;37,7;61
890000417;CH JOIGNY;890975543;CH JOIGNY;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
890970569;CH SENS;890975550;CH SENS;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;75;70,5;D;1-Diminution;75;67.57;75;78.63;75;76.13;75;66.37;75;58.18;75;65.87;46,7;75
890000433;CENTRE HOSPITALIER DU TONNERROIS;890975568;CENTRE HOSPITALIER DU TONNERROIS;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
900000035;HOPITAL PRIVE DE LA MIOTTE;900000035;HOPITAL PRIVE DE LA MIOTTE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;126;77,33;A;3-Amélioration;126;77.21;126;83.27;126;84.16;126;75.23;126;62.04;126;70.63;76,2;126
900000365;HOPITAL NORD FRANCHE COMTE;900003039;HNFC SITE TREVENANS;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;173;71,24;C;3-Amélioration;173;71.59;173;78.1;173;75.62;173;75.23;173;59.33;173;58.67;35,8;173
910110014;CENTRE HOSPITALIER D'ARPAJON;910000272;CH D ARPAJON;Ile de France;1- Obligatoire;1- Oui;74;70,01;D;2-Stable;74;73.94;74;78.89;74;75.9;74;66.94;74;55.15;74;56.79;37,8;74
910019447;CH SUD ESSONNE-DOURDAN-ETAMPES;910000280;CH DOURDAN ETAMPES SITE DOURDAN;Ile de France;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
910110055;CENTRE HOSPITALIER LONGJUMEAU;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;Ile de France;1- Obligatoire;1- Oui;173;67,29;D;4-Non calculable;173;66.14;173;76.71;173;75.23;173;59.81;173;55.92;173;59.63;31;171
910110055;CENTRE HOSPITALIER LONGJUMEAU;910000306;CH D ORSAY;Ile de France;1- Obligatoire;1- Oui;246;68,43;D;1-Diminution;246;68.27;246;78.6;246;76.76;246;59.14;246;59.74;246;58.5;43,9;246
910019447;CH SUD ESSONNE-DOURDAN-ETAMPES;910001973;CH DOURDAN ETAMPES SITE ETAMPES;Ile de France;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
910015965;CLINIQUE  LE MOULIN DE VIRY;910015965;CLINIQUE LE MOULIN DE VIRY;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
910110055;CENTRE HOSPITALIER LONGJUMEAU;910018423;CH DES DEUX VALLEES SITE JUVISY;Ile de France;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
910002773;CENTRE HOSPITALIER SUD FRANCILIEN;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;Ile de France;1- Obligatoire;1- Oui;438;70,5;D;1-Diminution;438;68.45;438;79.51;438;75.62;438;76.27;438;54.55;438;58.68;47,9;438
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);910100023;HU HENRI MONDOR SITE JOFFRE APHP;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
910150028;CENTRE HOSPITALIER DE BLIGNY;910150028;CENTRE HOSPITALIER DE BLIGNY;Ile de France;1- Obligatoire;1- Oui;164;80,61;A;2-Stable;164;80.89;164;88.12;164;85.66;164;82.71;164;68.09;164;70.45;84,1;164
910150069;HOPITAL PRIVE  GERIATRIQUE LES MAGNOLIAS;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;Ile de France;2- Facultatif;1- Oui;120;71,22;C;2-Stable;120;76.22;120;76.75;120;76.97;120;77.68;120;66.93;120;46.98;40;120
910300011;HOPITAL PRIVE DE PARIS - ESSONNE;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;Ile de France;1- Obligatoire;1- Oui;90;72,06;C;2-Stable;90;66.98;90;81.68;90;79.81;90;72.05;90;50.86;90;64.42;54,4;90
910300029;HOPITAL PRIVE ATHIS MONS/JULES VALLES;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
910300144;CENTRE MEDICO-CHIRURGICAL ET OBSTETRICAL D'EVRY;910300144;CMCO D EVRY;Ile de France;1- Obligatoire;1- Oui;325;68,92;D;2-Stable;325;67.37;325;78.33;325;78.98;325;63.77;325;54.11;325;58.26;35,2;324
910300177;CLINIQUE DE L'YVETTE;910300177;CLINIQUE DE L YVETTE;Ile de France;1- Obligatoire;1- Oui;216;72,15;C;2-Stable;216;65.23;216;81.2;216;80.1;216;75.15;216;53.13;216;65.07;45,8;216
910300219;HOPITAL PRIVE JACQUES CARTIER -GENERAL E DE SANTE;910300219;HOPITAL PRIVE JACQUES CARTIER;Ile de France;1- Obligatoire;1- Oui;638;71,47;C;2-Stable;638;72.55;638;79.11;638;80.14;638;70.25;638;50.97;638;61.72;57,7;634
910300300;HOPITAL PRIVE DU VAL D'YERRES;910300300;HOPITAL PRIVE DU VAL D YERRES;Ile de France;1- Obligatoire;1- Oui;59;68,08;D;1-Diminution;59;66.34;59;75.93;59;76.51;59;65.46;59;51.98;59;58.3;27,1;59
910803543;HOPITAL  PRIVE CLAUDE GALIEN;910803543;HOPITAL PRIVE CLAUDE GALIEN;Ile de France;1- Obligatoire;1- Oui;996;68,76;D;2-Stable;996;70.26;996;76.86;996;77.08;996;69.4;996;50.47;996;55.36;39,6;994
910805357;CLINIQUE DE L'ESSONNE;910805357;CLINIQUE DE L ESSONNE;Ile de France;1- Obligatoire;1- Oui;255;71,33;C;3-Amélioration;255;67.55;255;81.54;255;80.91;255;68.96;255;46;255;65.21;43,9;255
920000460;CLCC  INSTITUT CURIE CENTRE RENE HUGUENIN;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;Ile de France;1- Obligatoire;1- Oui;458;78,98;A;2-Stable;458;78.84;458;86.99;458;84.9;458;76.17;458;66.47;458;69.98;80,8;458
920110020;CENTRE D'ACCUEIL ET DE SOINS HOSPITALIERS DE NANTERRE;920000577;CH DE NANTERRE;Ile de France;1- Obligatoire;1- Oui;43;73,38;C;4-Non calculable;43;71.94;43;81.34;43;79.87;43;70.66;43;52.15;43;69.84;67,4;43
920026374;CENTRE HOSP INTERCOMMUNAL DE COURBEVOIE NEUILLY PUTEAUX;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;Ile de France;1- Obligatoire;1- Oui;68;68,03;D;4-Non calculable;68;66.19;68;77.4;68;76.4;68;66.84;68;50.34;68;57.35;48,5;68
920009909;CENTRE HOSPITALIER DES QUATRE VILLES;920000619;CH DES QUATRE VILLES SITE ST CLOUD;Ile de France;1- Obligatoire;1- Oui;314;71,16;C;2-Stable;314;73.17;314;79.27;314;77.49;314;65.86;314;52.42;314;64.76;63,7;314
920009909;CENTRE HOSPITALIER DES QUATRE VILLES;920000627;CH DES QUATRE VILLES SITE SEVRES;Ile de France;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
920000635;HOPITAL SUISSE DE PARIS;920000635;HOPITAL SUISSE DE PARIS;Ile de France;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
920000643;INSTITUT HOSPITALIER FRANCO-BRITANNIQUE SITE KLEBER;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;Ile de France;1- Obligatoire;1- Oui;633;70,12;D;2-Stable;633;68.72;633;78.93;633;78.68;633;64.64;633;53.74;633;63.45;51,6;632
920000650;HOPITAL FOCH;920000650;HOPITAL FOCH;Ile de France;1- Obligatoire;1- Oui;3346;73,15;C;2-Stable;3346;74.93;3346;80.45;3346;79.96;3346;71.89;3346;54.27;3346;63.36;63,3;3339
920000684;CENTRE CHIRURGICAL MARIE LANNELONGUE;920000684;HOPITAL MARIE LANNELONGUE;Ile de France;1- Obligatoire;1- Oui;486;70,6;D;1-Diminution;486;72.69;486;79.01;486;78.89;486;66.57;486;53.95;486;58.65;70,9;485
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100013;HU OUEST SITE AMBROISE PARE APHP;Ile de France;1- Obligatoire;1- Oui;724;71,12;C;2-Stable;724;72.01;724;80.11;724;80;724;63.48;724;52.09;724;64.3;45,9;721
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;Ile de France;1- Obligatoire;1- Oui;1382;69,87;D;1-Diminution;1382;69.22;1382;79.46;1382;78.6;1382;63.51;1382;54.57;1382;61.13;51,4;1380
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100039;HU PARIS NORD SITE BEAUJON APHP;Ile de France;1- Obligatoire;1- Oui;639;68,17;D;2-Stable;639;66.19;639;79.17;639;79.31;639;58.89;639;48.57;639;60.22;48,3;636
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;Ile de France;1- Obligatoire;1- Oui;524;69,19;D;2-Stable;524;66.16;524;77.89;524;79.34;524;63.22;524;57.65;524;61.51;52,9;524
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100054;HU PARIS SITE RAYMOND POINCARE APHP;Ile de France;1- Obligatoire;1- Oui;266;70,9;C;3-Amélioration;266;70.93;266;79.88;266;80.36;266;65.18;266;55.54;266;61.06;51,3;265
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100062;HU PARIS OUEST SITE CELTON APHP;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
920120011;HOPITAL D'INSTRUCTION DES ARMEES A CLAMART;920120011;HIA PERCY;Ile de France;1- Obligatoire;1- Oui;506;75,28;B;3-Amélioration;506;74.56;506;82.96;506;84.28;506;72.01;506;57.51;506;67.37;72,7;506
920300043;HOPITAL PRIVE D'ANTONY;920300043;HOPITAL PRIVE D ANTONY;Ile de France;1- Obligatoire;1- Oui;1731;68,24;D;2-Stable;1731;66.46;1731;77.75;1731;78.5;1731;67.12;1731;52.24;1731;55.39;43,3;1728
920300191;CLINIQUE CHIRURGICALE MARCEL SEMBAT;920300191;CLINIQUE MARCEL SEMBAT CCBB;Ile de France;1- Obligatoire;1- Oui;169;75,21;B;2-Stable;169;73.2;169;83.09;169;85.06;169;71.13;169;53.28;169;68.84;50,9;169
920300266;CLINIQUE DU PLATEAU;920300266;CLINIQUE DU PLATEAU;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
920300365;CLINIQUE LA MONTAGNE;920300365;CLINIQUE LA MONTAGNE;Ile de France;1- Obligatoire;1- Oui;57;75,9;B;2-Stable;57;75.43;57;82.93;57;84;57;74.7;57;58.21;57;66.48;59,6;57
920300415;CLINIQUE LAMBERT;920300415;CLINIQUE LAMBERT;Ile de France;1- Obligatoire;1- Oui;211;72,51;C;2-Stable;211;71.58;211;81.5;211;82.39;211;69.05;211;49.94;211;63.96;50,7;209
920300597;CLINIQUE DE MEUDON LA FORET-VELIZY;920300597;CLINIQUE DE MEUDON LA FORET;Ile de France;1- Obligatoire;1- Oui;315;74,74;B;3-Amélioration;315;75.63;315;81.61;315;82.53;315;71.95;315;56.38;315;66.31;54,5;314
920300712;CENTRE CHIRURGICAL PIERRE CHEREST;920300712;CTRE CHIRURGICAL PIERRE CHEREST;Ile de France;2- Facultatif;1- Oui;42;72;C;4-Non calculable;42;67.38;42;78.1;42;82.03;42;70.42;42;66.57;42;61.32;50;42
920300753;CENTRE CHIRURGICAL AMBROISE PARE;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;Ile de France;1- Obligatoire;1- Oui;1221;73,38;C;2-Stable;1221;72.87;1221;80.93;1221;82.47;1221;72.96;1221;57.64;1221;62.21;64,4;1218
920300761;CLINIQUE HARTMANN;920300761;CLINIQUE HARTMANN;Ile de France;1- Obligatoire;1- Oui;309;70,64;D;1-Diminution;309;67.63;309;78.33;309;80.15;309;71.4;309;59.2;309;58.02;48,9;307
920300787;HOPITAL AMERICAIN;920300787;HOPITAL AMERICAIN;Ile de France;1- Obligatoire;1- Oui;304;80,61;A;2-Stable;304;82.03;304;84.09;304;85.56;304;82.8;304;79.02;304;68.57;71,3;303
920300837;CLINIQUE LES MARTINETS;920300837;CLINIQUE LES MARTINETS;Ile de France;2- Facultatif;1- Oui;53;73,56;C;3-Amélioration;53;71.77;53;80.74;53;83.5;53;73.91;53;45.4;53;66.09;41,5;53
920300936;CLINIQUE CHIRURGICALE DU VAL D'OR;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;Ile de France;1- Obligatoire;1- Oui;237;74,63;B;2-Stable;237;74.05;237;82.87;237;84.47;237;74.61;237;52.43;237;63.62;56,1;237
930021480;GROUPE HOSPITALIER INTERCOMMUNAL LE RAINCY-MONTFERMEIL;930000286;GHI LE RAINCY MONTFERMEIL;Ile de France;1- Obligatoire;1- Oui;78;66,96;D;2-Stable;78;67.73;78;75.57;78;73.76;78;66.91;78;40.16;78;59.15;41;78
930110036;CENTRE HOSPITALIER INTERCOMMUNAL DE MONTREUIL;930000302;CHI ANDRE GREGOIRE;Ile de France;1- Obligatoire;1- Oui;92;66,63;D;4-Non calculable;92;61.18;92;75.68;92;75.24;92;66.69;92;49.57;92;59.56;38;92
930110051;CENTRE HOSPITALIER DE ST-DENIS (HOPITAL DELAFONTAINE);930000328;CH GENERAL DELAFONTAINE;Ile de France;1- Obligatoire;1- Oui;345;65,2;D;2-Stable;345;64.12;345;74;345;74.45;345;61.99;345;44.92;345;57.7;35,4;345
930110069;CENTRE HOSPITALIER  ROBERT BALLANGER D'AULNAY SOUS BOIS;930000336;CHI ROBERT BALLANGER;Ile de France;1- Obligatoire;1- Oui;260;69,04;D;4-Non calculable;260;71.48;260;75.71;260;75.75;260;66.75;260;47.9;260;61.47;40,7;258
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);930100011;HU PARIS SSTDENIS SITE MURET APHP;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);930100037;HU PARIS SITE AVICENNE APHP;Ile de France;1- Obligatoire;1- Oui;414;67,72;D;2-Stable;414;65.7;414;77.13;414;76.18;414;67.15;414;51.22;414;57.2;39,2;413
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);930100045;HU PARIS SITE JEAN VERDIER APHP;Ile de France;1- Obligatoire;1- Oui;246;65,96;D;2-Stable;246;62.42;246;76.67;246;76.92;246;53.58;246;51.77;246;61.57;27,3;245
930150032;MATERNITE DES LILAS;930150032;MATERNITE DES LILAS;Ile de France;1- Obligatoire;1- Oui;408;71,75;C;3-Amélioration;408;75.44;408;82.99;408;82.29;408;57.04;408;51.24;408;62.44;63,7;408
930300025;HOPITAL EUROPEEN LA ROSERAIE;930300025;HOPITAL EUROPEEN LA ROSERAIE;Ile de France;1- Obligatoire;1- Oui;198;65,88;D;4-Non calculable;198;68.15;198;75.25;198;78.11;198;54.53;198;43.1;198;57.75;27,3;198
930300066;HOPITAL PRIVE DE L'EST PARISIEN-CLINIQUE D'AULNAY;930300066;HOPITAL PRIVE DE L EST PARISIEN;Ile de France;1- Obligatoire;1- Oui;97;71,4;C;3-Amélioration;97;72.44;97;77.74;97;77.52;97;71.88;97;52.06;97;62.3;49,5;97
930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;Ile de France;1- Obligatoire;1- Oui;171;69,18;D;1-Diminution;171;68.83;171;76.18;171;76.66;171;67.41;171;56.85;171;58.48;42,4;170
930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;Ile de France;1- Obligatoire;1- Oui;588;66,72;D;2-Stable;588;68.33;588;76.41;588;77.24;588;65.81;588;52.76;588;48.85;37,4;588
930300264;CLINIQUE DES LILAS;930300264;CLINIQUE DES LILAS;Ile de France;2- Facultatif;1- Oui;33;74,21;B;4-Non calculable;33;69.94;33;82.49;33;85.87;33;68.17;33;57.23;33;68.81;60,6;33
930300298;POLYCLINIQUE VAUBAN SANTE;930300298;POLYCLINIQUE VAUBAN SANTE;Ile de France;1- Obligatoire;1- Oui;;;NV;;;;;;;;;;;;;;;
930300553;CLINIQUE DE L'ESTREE;930300553;CLINIQUE DE L ESTREE;Ile de France;1- Obligatoire;1- Oui;214;68,29;D;2-Stable;214;69.28;214;76.21;214;75.88;214;69.98;214;51.61;214;53.39;42,3;213
930300587;CLINIQUE DU LANDY;930300587;CLINIQUE DU LANDY;Ile de France;2- Facultatif;1- Oui;47;75,67;B;4-Non calculable;47;76.05;47;83.07;47;84.63;47;74.28;47;56.8;47;64.66;68,1;47
930300595;HOPITAL PRIVE DU VERT GALANT;930300595;HOPITAL PRIVE DU VERT GALANT;Ile de France;1- Obligatoire;1- Oui;211;72,48;C;3-Amélioration;211;74.24;211;80.42;211;80.27;211;66.92;211;48.6;211;65.2;45;211
930300645;SOCIETE D'EXPLOITATION DU CENTRE CARDIOLOGIQUE DU NORD;930300645;CENTRE CARDIOLOGIQUE DU NORD;Ile de France;1- Obligatoire;1- Oui;293;70,11;D;2-Stable;293;67.47;293;79.36;293;79.3;293;73.71;293;59.01;293;55.56;66,4;292
940110018;CENTRE HOSPITALIER INTERCOMMUNAL DE CRETEIL;940000573;CHI DE CRETEIL;Ile de France;1- Obligatoire;1- Oui;191;70,09;D;2-Stable;191;69.81;191;78.51;191;78.73;191;64.31;191;48.56;191;64.29;46,6;189
940110042;CENTRE HOSPITALIER INTERCOMMUNAL DE VILLENEUVE-SAINT-GEORGES;940000599;CHI LUCIE ET RAYMOND AUBRAC;Ile de France;1- Obligatoire;1- Oui;162;70,72;C;3-Amélioration;162;69.3;162;79.27;162;76.65;162;72.94;162;49.67;162;62.12;54,3;162
940000649;HOPITAL SAINT-CAMILLE - BRY-SUR-MARNE;940000649;HOPITAL SAINT CAMILLE;Ile de France;1- Obligatoire;1- Oui;50;73,08;C;3-Amélioration;50;69.92;50;78.48;50;79.98;50;75.64;50;53.98;50;67.92;54;50
940000656;GUSTAVE ROUSSY - HOPITAL DE CHEVILLY-LARUE;940000656;CLCC HOPITAL GUSTAVE ROUSSY;Ile de France;2- Facultatif;1- Oui;61;74,59;B;4-Non calculable;61;74.15;61;82.54;61;81.05;61;79.16;61;63.82;61;60.19;71,7;60
940000664;INSTITUT GUSTAVE ROUSSY CENTRE DE LUTTE CONTRE LE CANCER;940000664;CLCC INSTITUT GUSTAVE ROUSSY;Ile de France;1- Obligatoire;1- Oui;2050;76,93;B;2-Stable;2050;76.29;2050;84.71;2050;83.53;2050;73.38;2050;68.28;2050;67.09;78,2;2044
940006679;HOPITAL PRIVE DE MARNE-LA-VALLEE;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;Ile de France;1- Obligatoire;1- Oui;484;66,66;D;2-Stable;484;68.06;484;75.9;484;74.68;484;66.17;484;51.26;484;52.07;39,8;483
940016819;LES HOPITAUX DE SAINT-MAURICE;940016868;LES HOPITAUX DE SAINT MAURICE;Ile de France;1- Obligatoire;1- Oui;1200;70,04;D;1-Diminution;1200;71.88;1200;77.98;1200;75.81;1200;70.82;1200;57.93;1200;56.91;54,3;1198
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;Ile de France;1- Obligatoire;1- Oui;1557;70,07;D;2-Stable;1557;71.72;1557;79;1557;79.36;1557;63.13;1557;49.76;1557;61.48;50,9;1551
