finess;rs_finess;finess_geo;rs_finess_geo;region;participation;Depot;nb_rep_score_all_rea_ajust;score_all_rea_ajust;classement;evolution;nb_rep_score_accueil_rea_ajust;score_accueil_rea_ajust;nb_rep_score_PECinf_rea_ajust;score_PECinf_rea_ajust;nb_rep_score_PECmed_rea_ajust;score_PECmed_rea_ajust;nb_rep_score_chambre_rea_ajust;score_chambre_rea_ajust;nb_rep_score_repas_rea_ajust;score_repas_rea_ajust;nb_rep_score_sortie_rea_ajust;score_sortie_rea_ajust
850000035;CENTRE HOSPITALIER DE FONTENAY LE COMTE;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;Pays de la Loire;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
860013382;GROUPE HOSPITALIER NORD-VIENNE;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
860013382;GROUPE HOSPITALIER NORD-VIENNE;860000033;GH NORD-VIENNE - SITE DE LOUDUN;Nouvelle Aquitaine;1- Obligatoire;2- Non;;;NR;4-Non calculable;;;;;;;;;;;;
860014208;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;860000058;CHU - SITE DE MONTMORILLON;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
860014208;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;860000223;CHU LA MILETRIE;Nouvelle Aquitaine;1- Obligatoire;1- Oui;748;70.97;C;4-Non calculable;748;70.51;748;79.22;748;76.61;748;69.89;748;58.13;748;60.6
860010321;POLYCLINIQUE DE POITIERS;860010321;POLYCLINIQUE DE POITIERS;Nouvelle Aquitaine;1- Obligatoire;1- Oui;337;73.26;C;2-Stable;337;74.62;337;80.76;337;80.3;337;69.91;337;58.68;337;62.99
860780311;CLINIQUE DE CHATELLERAULT;860780311;CLINIQUE DE CHATELLERAULT;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
860780568;CLINIQUE DU FIEF DE GRIMOIRE;860780568;CLINIQUE DU FIEF DE GRIMOIRE;Nouvelle Aquitaine;1- Obligatoire;1- Oui;101;70.79;C;4-Non calculable;101;71.37;101;77.85;101;77.31;101;71.14;101;65.85;101;55.42
870000015;CENTRE HOSPITALIER UNIVERSITAIRE DE LIMOGES;870000064;C H U  DUPUYTREN  LIMOGES;Nouvelle Aquitaine;1- Obligatoire;1- Oui;34;72.77;C;2-Stable;34;70.33;34;81.42;34;80.61;34;66.4;34;66.68;34;65.15
870000023;CENTRE HOSPITALIER DE ST-JUNIEN;870000098;CENTRE HOSPITALIER SAINT JUNIEN;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
870000031;CENTRE HOSPITALIER  JACQUES BOUTARD  ST-YRIEIX-LA-PERCHE;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
870000288;CLINIQUE FRANCOIS CHENIEUX;870000288;CLINIQUE FRANCOIS CHENIEUX;Nouvelle Aquitaine;1- Obligatoire;1- Oui;168;74.29;B;2-Stable;168;76.47;168;81.18;168;80.14;168;77.98;168;54.25;168;61.64
870000411;CLINIQUE DES EMAILLEURS-COLOMBIER LIMOGES;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;Nouvelle Aquitaine;1- Obligatoire;1- Oui;293;75.05;B;3-Amélioration;293;78.32;293;81.32;293;79.6;293;72.88;293;63.24;293;64.57
870000015;CENTRE HOSPITALIER UNIVERSITAIRE DE LIMOGES;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
880007059;CENTRE HOSPITALIER INTERCOMMUNAL EMILE DURKHEIM EPINAL;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;Grand Est;1- Obligatoire;1- Oui;39;70.54;D;2-Stable;39;73.67;39;79.86;39;76.14;39;62.87;39;55.51;39;61.97
880780069;CENTRE HOSPITALIER DE GERARDMER;880000039;CH DE GERARDMER CLAUDIUS REGAUD;Grand Est;2- Facultatif;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
880780077;CENTRE HOSPITALIER SAINT CHARLES DE SAINT DIE;880000047;CENTRE HOSPITALIER DE SAINT-DIE;Grand Est;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
880007299;CENTRE HOSPITALIER INTERCOMMUNAL DE L''OUEST VOSGIEN;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;Grand Est;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
880780093;CENTRE HOSPITALIER DE REMIREMONT;880000062;CENTRE HOSPITALIER DE REMIREMONT;Grand Est;1- Obligatoire;1- Oui;48;75.72;B;4-Non calculable;48;78.44;48;81.27;48;78.24;48;74.8;48;71.13;48;63.88
880007299;CENTRE HOSPITALIER INTERCOMMUNAL DE L''OUEST VOSGIEN;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;Grand Est;2- Facultatif;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
880788591;POLYCLINIQUE LA LIGNE BLEUE;880788591;POLYCLINIQUE LA LIGNE BLEUE;Grand Est;1- Obligatoire;1- Oui;263;72.14;C;2-Stable;263;73.92;263;79.63;263;77.35;263;70.69;263;55.76;263;62.51
890000169;CLINIQUE PAUL PICQUET A SENS;890000169;CLINIQUE PAUL PICQUET SENS;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;40;76.91;B;4-Non calculable;40;77.33;40;82.15;40;80.33;40;82.2;40;68.66;40;64.9
890002389;POLYCLINIQUE SAINTE MARGUERITE A AUXERRE;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;67;73.76;C;3-Amélioration;67;74.59;67;79.38;67;80.65;67;68.15;67;62.3;67;66.95
890000037;CH AUXERRE;890975527;CH AUXERRE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
890000409;CH AVALLON;890975535;CH AVALLON;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
890000417;CH JOIGNY;890975543;CH JOIGNY;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
890970569;CH SENS;890975550;CH SENS;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;64;69.21;D;2-Stable;64;66.61;64;76.34;64;74.98;64;69.06;64;55.27;64;63.56
890000433;CENTRE HOSPITALIER DU TONNERROIS;890975568;CENTRE HOSPITALIER DU TONNERROIS;Bourgogne-Franche-Comté;1- Obligatoire;2- Non;;;NR;4-Non calculable;;;;;;;;;;;;
900000035;HOPITAL PRIVE DE LA MIOTTE;900000035;HOPITAL PRIVE DE LA MIOTTE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;69;73.79;C;4-Non calculable;69;76.53;69;80.31;69;79.91;69;69.92;69;61.78;69;64.14
900000365;HOPITAL NORD FRANCHE COMTE;900000167;CH HNFC SITE DE BELFORT;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
900000365;HOPITAL NORD FRANCHE COMTE;900003039;HNFC SITE TREVENANS;Bourgogne-Franche-Comté;2- Facultatif;1- Oui;46;69.2;D;4-Non calculable;46;64.6;46;76.75;46;76.32;46;65.71;46;58.26;46;65.14
910110014;CENTRE HOSPITALIER D''ARPAJON;910000272;CH D ARPAJON;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
910019447;CH SUD ESSONNE-DOURDAN-ETAMPES;910000280;CH DOURDAN ETAMPES SITE DOURDAN;Ile de France;1- Obligatoire;2- Non;;;NR;4-Non calculable;;;;;;;;;;;;
910110055;CENTRE HOSPITALIER DES DEUX VALLEES;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
910110063;CENTRE HOSPITALIER D''ORSAY;910000306;CH D ORSAY;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
910019447;CH SUD ESSONNE-DOURDAN-ETAMPES;910001973;CH DOURDAN ETAMPES SITE ETAMPES;Ile de France;1- Obligatoire;2- Non;;;NR;4-Non calculable;;;;;;;;;;;;
910015965;CLINIQUE LE MOULIN DE VIRY;910015965;CLINIQUE LE MOULIN DE VIRY;Ile de France;2- Facultatif;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
910110055;CENTRE HOSPITALIER DES DEUX VALLEES;910018423;CH DES DEUX VALLEES SITE JUVISY;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
910002773;CENTRE HOSPITALIER SUD FRANCILIEN;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;Ile de France;1- Obligatoire;1- Oui;98;70.74;C;2-Stable;98;69.13;98;79.47;98;76.61;98;74.96;98;53.79;98;59.87
910150028;CENTRE HOSPITALIER DE BLIGNY;910150028;CENTRE HOSPITALIER DE BLIGNY;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
910150069;HOPITAL PRIVE  GERIATRIQUE LES MAGNOLIAS;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;Ile de France;2- Facultatif;1- Oui;57;71.51;C;4-Non calculable;57;79.05;57;75.89;57;75.01;57;76.33;57;74.21;57;46.17
910300011;HOPITAL PRIVE DE PARIS ESSONNE LES CHARMILLES;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;Ile de France;1- Obligatoire;1- Oui;40;72.66;C;4-Non calculable;40;69.85;40;81.8;40;80.93;40;73.77;40;46.9;40;64.78
910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;Ile de France;2- Facultatif;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
910300144;CENTRE MEDICO CHIRURGICAL ET OBSTETRICAL D EVRY;910300144;CMCO D EVRY;Ile de France;1- Obligatoire;1- Oui;72;70.74;C;4-Non calculable;72;70.74;72;79.1;72;81.03;72;66.08;72;50.48;72;60.96
910300177;CLINIQUE DE L YVETTE;910300177;CLINIQUE DE L YVETTE;Ile de France;1- Obligatoire;1- Oui;137;72.34;C;2-Stable;137;69.35;137;80.26;137;80.08;137;73.67;137;52.79;137;63.42
910300219;HOPITAL PRIVE JACQUES CARTIER;910300219;HOPITAL PRIVE JACQUES CARTIER;Ile de France;1- Obligatoire;1- Oui;514;71.49;C;3-Amélioration;514;72.01;514;79.55;514;81.2;514;65.64;514;52.67;514;62.96
910300300;HOPITAL PRIVE DU VAL D YERRES;910300300;HOPITAL PRIVE DU VAL D YERRES;Ile de France;1- Obligatoire;1- Oui;31;74.56;B;4-Non calculable;31;68.24;31;79.36;31;82.6;31;71.86;31;62.81;31;73.37
910300326;CLINIQUE PASTEUR;910300326;CLINIQUE PASTEUR;Ile de France;2- Facultatif;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
910803543;HOPITAL PRIVE CLAUDE GALIEN;910803543;HOPITAL PRIVE CLAUDE GALIEN;Ile de France;1- Obligatoire;1- Oui;418;66.95;D;2-Stable;418;67.57;418;75.25;418;76.14;418;63.2;418;50.93;418;54.98
910805357;CLINIQUE DE L ESSONNE;910805357;CLINIQUE DE L ESSONNE;Ile de France;1- Obligatoire;1- Oui;95;68.62;D;4-Non calculable;95;63.42;95;79.58;95;78.06;95;62.19;95;47.1;95;64.21
920000460;CLCC  INSTITUT CURIE CENTRE RENE HUGUENIN;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;Ile de France;1- Obligatoire;1- Oui;168;79.13;A;4-Non calculable;168;77.72;168;87.64;168;84.79;168;76.63;168;67.67;168;70.3
920110020;CENTRE D''ACCUEIL ET DE SOINS HOSPITALIERS DE NANTERRE;920000577;CH DE NANTERRE;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
920026374;CENTRE HOSP INTERCOMMUNAL DE COURBEVOIE NEUILLY PUTEAUX;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
920009909;CENTRE HOSPITALIER DES QUATRE VILLES;920000619;CH DES QUATRE VILLES SITE ST CLOUD;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
920009909;CENTRE HOSPITALIER DES QUATRE VILLES;920000627;CH DES QUATRE VILLES SITE SEVRES;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
920000635;HOPITAL SUISSE DE PARIS;920000635;HOPITAL SUISSE DE PARIS;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
920000643;INSTITUT HOSPITALIER FRANCO BRITANNIQUE SITE KLEBER;920000643;INSTITUT HOSPITALIER SITE KLEBER;Ile de France;1- Obligatoire;1- Oui;310;66.21;D;2-Stable;310;64.49;310;75.41;310;74.7;310;59.05;310;49.25;310;60.57
920000650;HOPITAL FOCH;920000650;HOPITAL FOCH;Ile de France;1- Obligatoire;1- Oui;780;72.27;C;2-Stable;780;74.7;780;80.14;780;79.13;780;71.24;780;49.66;780;62.45
920000676;INSTITUT HOSPITALIER FRANCO BRITANNIQUE SITE BARBES;920000676;INSTITU HOSPITALIER SITE BARBES;Ile de France;1- Obligatoire;2- Non;;;NR;4-Non calculable;;;;;;;;;;;;
920000684;CENTRE CHIRURGICAL MARIE LANNELONGUE;920000684;CENTRE CHIRURGICAL MARIE LANNELONGUE;Ile de France;1- Obligatoire;1- Oui;105;70.9;C;3-Amélioration;105;73.95;105;79.46;105;77.62;105;68.69;105;54.34;105;58.65
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100013;HU OUEST SITE AMBROISE PARE APHP;Ile de France;1- Obligatoire;1- Oui;95;68.1;D;2-Stable;95;69.42;95;77.37;95;76.98;95;60.88;95;51.47;95;58.77
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;Ile de France;1- Obligatoire;1- Oui;106;70.41;D;1-Diminution;106;70.35;106;79.87;106;80.59;106;61.16;106;57.41;106;60.94
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100039;HU PARIS NORD SITE BEAUJON APHP;Ile de France;1- Obligatoire;1- Oui;31;63.96;D;4-Non calculable;31;64;31;78.83;31;74.44;31;49.97;31;43.63;31;53.76
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100054;HU PARIS SITE RAYMOND POINCARE APHP;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
920120011;HOPITAL D INSTRUCTION DES ARMEES A CLAMART;920120011;HIA PERCY;Ile de France;1- Obligatoire;1- Oui;40;74.13;B;2-Stable;40;72.98;40;79.3;40;84.19;40;71.29;40;63.92;40;64.67
920300043;HOPITAL PRIVE D ANTONY;920300043;HOPITAL PRIVE D ANTONY;Ile de France;1- Obligatoire;1- Oui;775;68.31;D;2-Stable;775;65.53;775;78.31;775;78.55;775;67.43;775;56.4;775;54.15
920300183;CENTRE CHIRURGICAL DES PRINCES;920300183;CENTRE CHIRURGICAL DES PRINCES;Ile de France;2- Facultatif;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
920300191;CLINIQUE CHIRURGICALE MARCEL SEMBLAT;920300191;CLINIQUE MARCEL SEMBAT CCBB;Ile de France;1- Obligatoire;1- Oui;72;73.17;C;2-Stable;72;65.04;72;82.55;72;85.32;72;66.41;72;54.43;72;69.78
920300266;CLINIQUE DU PLATEAU;920300266;CLINIQUE DU PLATEAU;Ile de France;2- Facultatif;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
920300365;CLINIQUE LA MONTAGNE;920300365;CLINIQUE LA MONTAGNE;Ile de France;1- Obligatoire;1- Oui;34;72.06;C;4-Non calculable;34;68.7;34;78.86;34;80.07;34;71.03;34;62.5;34;62.62
920300415;CLINIQUE LAMBERT;920300415;CLINIQUE LAMBERT;Ile de France;1- Obligatoire;1- Oui;91;73.1;C;4-Non calculable;91;70.5;91;81.11;91;81.79;91;69.53;91;58.27;91;65.02
920300597;CLINIQUE DE MEUDON LA FORET VELIZY;920300597;CLINIQUE DE MEUDON LA FORET;Ile de France;1- Obligatoire;1- Oui;133;75.22;B;2-Stable;133;76.04;133;81.53;133;83.05;133;73.15;133;58.62;133;65.61
920300712;CTRE CHIRURGICAL PIERRE CHEREST;920300712;CTRE CHIRURGICAL PIERRE CHEREST;Ile de France;2- Facultatif;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;Ile de France;1- Obligatoire;1- Oui;699;72.84;C;2-Stable;699;73.88;699;79.24;699;81.7;699;73.04;699;53.02;699;61.96
920300761;CLINIQUE HARTMANN;920300761;CLINIQUE HARTMANN;Ile de France;1- Obligatoire;1- Oui;217;72.21;C;1-Diminution;217;71.06;217;78.66;217;80.59;217;72.39;217;56.28;217;61.37
920300787;HOPITAL AMERICAIN;920300787;HOPITAL AMERICAIN;Ile de France;1- Obligatoire;1- Oui;145;81.44;A;2-Stable;145;82.7;145;85.59;145;85.21;145;85.09;145;81.21;145;67.67
920300837;CLINIQUE LES MARTINETS;920300837;CLINIQUE LES MARTINETS;Ile de France;1- Obligatoire;1- Oui;75;68.8;D;4-Non calculable;75;66.29;75;78.04;75;79.72;75;67.1;75;47.53;75;58.08
920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;Ile de France;1- Obligatoire;1- Oui;90;76.28;B;4-Non calculable;90;75.23;90;85.73;90;85.13;90;74.47;90;49.45;90;67.5
920301033;CLINIQUE DE LA PORTE DE ST CLOUD;920301033;CLINIQUE DE LA PORTE DE ST CLOUD;Ile de France;2- Facultatif;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
920803798;CLINIQUE CHIRURGICALE DE LA DEFENSE;920803798;CLINIQUE DE LA DEFENSE;Ile de France;2- Facultatif;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
930021480;GROUPE HOSPITALIER INTERCOMMUNAL LE RAINCY-MONTFERMEIL;930000286;GHI LE RAINCY MONTFERMEIL;Ile de France;1- Obligatoire;1- Oui;61;61.31;D;2-Stable;61;65.55;61;69.97;61;67.39;61;57.83;61;37.59;61;51.9
930110036;CENTRE HOSPITALIER INTERCOMMUNAL DE MONTREUIL;930000302;CHI ANDRE GREGOIRE;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
930110051;CENTRE HOSPITALIER DE ST-DENIS (HOPITAL DELAFONTAINE);930000328;CH GENERAL DELAFONTAINE;Ile de France;1- Obligatoire;1- Oui;61;61.24;D;4-Non calculable;61;62.57;61;69.66;61;70.05;61;60.33;61;38.58;61;51.83
930110069;CENTRE HOSPITALIER  ROBERT BALLANGER D''AULNAY SOUS BOIS;930000336;CHI ROBERT BALLANGER;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);930100037;HU PARIS SITE AVICENNE APHP;Ile de France;1- Obligatoire;1- Oui;74;69.26;D;2-Stable;74;65.49;74;79.68;74;78.09;74;72.14;74;49.05;74;56.23
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);930100045;HU PARIS SITE JEAN VERDIER APHP;Ile de France;1- Obligatoire;1- Oui;43;67.99;D;4-Non calculable;43;64.97;43;77.08;43;77.73;43;60.34;43;57.27;43;62.67
930150032;MATERNITE DES LILAS;930150032;MATERNITE DES LILAS;Ile de France;1- Obligatoire;1- Oui;135;70.16;D;4-Non calculable;135;72.94;135;83;135;82.07;135;53.83;135;53.03;135;59.32
930300025;HOPITAL EUROPEEN LA ROSERAIE;930300025;HOPITAL EUROPEEN LA ROSERAIE;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
930300066;HOPITAL PRIVE DE L EST PARISIEN CLINIQUE D AULNAY;930300066;HOPITAL PRIVE DE L EST PARISIEN;Ile de France;1- Obligatoire;1- Oui;35;70.24;D;4-Non calculable;35;72.77;35;76.89;35;76.47;35;67.49;35;49.02;35;62.51
930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;Ile de France;1- Obligatoire;1- Oui;36;69.4;D;4-Non calculable;36;65.16;36;79.85;36;79.03;36;65.71;36;53.6;36;60.32
930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;Ile de France;1- Obligatoire;1- Oui;196;67.21;D;2-Stable;196;68.51;196;76.02;196;76.84;196;67.17;196;56.53;196;48.95
930300264;CLINIQUE DES LILAS;930300264;CLINIQUE DES LILAS;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
930300298;POLYCLINIQUE VAUBAN SANTE;930300298;POLYCLINIQUE VAUBAN SANTE;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
930300553;CLINIQUE DE L ESTREE;930300553;CLINIQUE DE L ESTREE;Ile de France;1- Obligatoire;1- Oui;52;64.99;D;4-Non calculable;52;66.09;52;74.26;52;73.14;52;65.22;52;39.44;52;51.55
930300587;CLINIQUE DU LANDY;930300587;CLINIQUE DU LANDY;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
930300595;HOPITAL PRIVE DU VERT GALANT;930300595;HOPITAL PRIVE DU VERT GALANT;Ile de France;1- Obligatoire;1- Oui;64;71.51;C;3-Amélioration;64;73.11;64;81.41;64;79.85;64;68.74;64;47.48;64;59.31
930300645;SOCIETE D EXPLOITATION DU CENTRE CARDIOLOGIQUE DU NORD;930300645;CENTRE CARDIOLOGIQUE DU NORD;Ile de France;1- Obligatoire;1- Oui;43;63.55;D;4-Non calculable;43;64.38;43;75.21;43;74.76;43;64.03;43;48.68;43;44.28
940110018;CENTRE HOSPITALIER INTERCOMMUNAL DE CRETEIL;940000573;CHI DE CRETEIL;Ile de France;1- Obligatoire;1- Oui;57;68.37;D;2-Stable;57;67.06;57;77.38;57;77.72;57;70.14;57;42.87;57;57.96
940110042;CENTRE HOSPITALIER INTERCOMMUNAL DE VILLENEUVE-SAINT-GEORGES;940000599;CHI LUCIE ET RAYMOND AUBRAC;Ile de France;1- Obligatoire;1- Oui;45;68.23;D;4-Non calculable;45;65.82;45;75.09;45;75.92;45;72.71;45;46.39;45;59.42
940000649;HOPITAL SAINT CAMILLE  BRY SUR MARNE;940000649;HOPITAL SAINT CAMILLE;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
940000664;INSTITUT GUSTAVE ROUSSY CENTRE DE LUTTE CONTRE LE CANCER;940000664;CLCC INSTITUT GUSTAVE ROUSSY;Ile de France;1- Obligatoire;1- Oui;1044;75.08;B;2-Stable;1044;73.84;1044;83.31;1044;81.67;1044;71.34;1044;65.49;1044;65.51
940006679;HOPITAL PRIVE DE MARNE LA VALLEE;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;Ile de France;1- Obligatoire;1- Oui;100;67.3;D;4-Non calculable;100;69.62;100;76.14;100;75.23;100;67.49;100;50.28;100;52.16
940016819;LES HOPITAUX DE SAINT-MAURICE;940016868;LES HOPITAUX DE SAINT MAURICE;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;Ile de France;1- Obligatoire;1- Oui;209;69.13;D;2-Stable;209;67.13;209;79.7;209;79.26;209;63.27;209;51.18;209;59.56
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;Ile de France;1- Obligatoire;1- Oui;167;70.48;D;1-Diminution;167;68.92;167;81.13;167;79.63;167;65.21;167;45.26;167;64.13
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;Ile de France;1- Obligatoire;1- Oui;37;72.69;C;4-Non calculable;37;74.39;37;83.16;37;84.97;37;69.56;37;51.94;37;56.52
940120017;HOPITAL D INSTRUCTION DES ARMEES BEGIN;940120017;HIA BEGIN;Ile de France;1- Obligatoire;1- Oui;348;76.52;B;2-Stable;348;75.24;348;82.93;348;82.67;348;81.55;348;65.69;348;64.93
940300031;POLYCLINIQUE CHIRURGICALE DE  CHAMPIGNY;940300031;HOPITAL PRIVE PAUL D EGINE;Ile de France;1- Obligatoire;1- Oui;181;70.88;C;3-Amélioration;181;66.74;181;79.68;181;81.23;181;66.56;181;48.05;181;65.82
940300270;HOPITAL PRIVE ARMAND BRILLARD;940300270;HOPITAL PRIVE ARMAND BRILLARD;Ile de France;1- Obligatoire;1- Oui;393;67.6;D;2-Stable;393;64.13;393;77.26;393;79.36;393;62.53;393;50.05;393;58.46
940300379;CLINIQUE MEDICO CHIRURGICALE  GASTON METIVET;940300379;CLINIQUE GASTON METIVET;Ile de France;1- Obligatoire;1- Oui;156;73.46;C;4-Non calculable;156;71.54;156;79.81;156;82.24;156;75.02;156;58.08;156;62.83
940300445;HOPITAL PRIVE DE THIAIS;940300445;HOPITAL PRIVE DE THIAIS;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
940300452;CLINIQUE MEDICALE DE DIETETIQUE;940300452;CLINIQUE MEDICALE DE DIETETIQUE;Ile de France;1- Obligatoire;1- Oui;78;74.56;B;3-Amélioration;78;71.94;78;81.71;78;80.67;78;75.88;78;81.6;78;58.89
940300494;POLYCLINIQUE DE VILLENEUVE SAINT GEORGES;940300494;CLINIQUE VILLENEUVE SAINT GEORGES;Ile de France;1- Obligatoire;1- Oui;80;71.02;C;3-Amélioration;80;69.58;80;78.14;80;78.78;80;70.7;80;47.6;80;65.77
940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;Ile de France;1- Obligatoire;1- Oui;135;63.84;D;2-Stable;135;65.3;135;71.39;135;71.25;135;60.85;135;60.79;135;49.32
940300569;HOPTIAL PRIVE DE VITRY SITE PASTEUR;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;Ile de France;1- Obligatoire;1- Oui;;;DI;4-Non calculable;;;;;;;;;;;;
